set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
93.0,5.75,1.63,0.185,-0.26,262.9,0.3026723598027443,0.03316216,3.0870717283810762,-0.47862502921840366,-0.510611358974189,0.06525833266241382
93.0,5.75,1.63,0.185,-0.26,277.99,0.3463480143699565,0.054039575,3.0870717283810762,-0.47862502921840366,-0.510611358974189,0.06525833266241382
93.0,5.75,1.63,0.185,-0.26,293.1,0.6831698858305828,0.096569575,3.0870717283810762,-0.47862502921840366,-0.510611358974189,0.06525833266241382
93.0,5.75,1.63,0.185,-0.26,306.24,1.0469347708674186,0.09991114,3.0870717283810762,-0.47862502921840366,-0.510611358974189,0.06525833266241382
93.0,5.75,1.63,0.185,-0.26,316.81,1.611053466796875,0.0,3.0870717283810762,-0.47862502921840366,-0.510611358974189,0.06525833266241382
93.0,5.75,1.63,0.185,-0.26,337.5,5.449723243713379,0.0,3.0870717283810762,-0.47862502921840366,-0.510611358974189,0.06525833266241382
93.0,5.75,1.63,0.185,-0.26,352.5,21.154489517211914,0.0,3.0870717283810762,-0.47862502921840366,-0.510611358974189,0.06525833266241382
94.0,5.75,1.63,0.185,-0.34,7.5,33.216270446777344,0.0,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,22.5,3.6930172443389893,0.0,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,43.39,0.9482068419456482,0.0,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,53.05,0.6924718405323714,0.062979184,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,66.88,0.39131882495373954,0.038263153,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,81.99,0.27989538785548806,0.027257027,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,97.09,0.1662613360276601,0.022610359,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,112.17,0.1501182602853822,0.019383244,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,127.25,0.13258983138910213,0.018297413,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,142.32,0.11708952863481965,0.020426411,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,157.39,0.08236574140629535,0.019787438,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,172.46,0.14954806741986698,0.019562531,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,187.54,0.10218797672147628,0.022430861,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,202.61,0.1070962922648729,0.018983686,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,217.68,0.1015654791852979,0.016367624,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,232.75,0.1797169391475015,0.02010192,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,247.83,0.1929045845809924,0.020918617,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,262.91,0.20115369465522923,0.02556107,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,278.01,0.25623838367438073,0.029349796,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,293.12,0.34726479054034637,0.046717126,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,306.95,0.6128111131125579,0.072512075,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,316.61,0.9482043981552124,0.0,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,337.5,3.6930007934570312,0.0,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
94.0,5.75,1.63,0.185,-0.34,352.5,33.21503829956055,0.0,2.942674733984825,-0.53492722244532,-0.4651317207521505,0.06281768572160674
95.0,5.75,1.63,0.185,-0.45,7.5,8.294394493103027,0.0,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,22.5,1.7283474206924438,0.0,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,42.57,0.508448600769043,0.0,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,51.94,0.34237074144318597,0.029422441,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,66.86,0.26862089519967464,0.026471522,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,81.98,0.14551826369418452,0.030526932,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,97.08,0.11006800505734522,0.016260935,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,112.16,0.1140905822951887,0.01958104,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,127.24,0.06315110697973014,0.01699488,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,142.32,0.05538376701590687,0.01900573,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,157.39,0.10017642886163397,0.019259576,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,172.47,0.07402579805585645,0.012730716,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,187.53,0.07828592079170826,0.020649744,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,202.61,0.0701451015400706,0.015420483,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,217.68,0.06692140207390304,0.013239892,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,232.76,0.08488808451410532,0.015449496,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,247.84,0.11909720245571581,0.015352243,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,262.92,0.12854468274747358,0.016602542,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,278.02,0.1559136161809359,0.0171513,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,293.14,0.2057816097385378,0.026625665,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,308.06,0.34325793198825294,0.040401015,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,317.43,0.5084480047225952,0.0,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,337.5,1.7283473014831543,0.0,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
95.0,5.75,1.63,0.185,-0.45,352.5,8.294394493103027,0.0,2.6540560575440386,-0.5971320545335389,-0.3988493121421822,0.05925246448261906
96.0,5.75,1.64,0.214,-0.11,7.48,2.4905091607705687,0.20669246,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,22.34,2.1967921978866416,0.19781934,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,37.19,1.6323906875312224,0.1579882,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,52.16,1.4530711117007211,0.12873925,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,67.15,0.8824954093927707,0.12827191,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,82.16,0.7331171765210854,0.0973544,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,97.19,0.49610038512449023,0.06261771,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,112.23,0.4779624824033424,0.0657341,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,127.27,0.49243472893116713,0.061912056,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,142.33,0.2801166321758099,0.04523051,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,157.39,0.36263086774408865,0.04732958,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,172.46,0.2864916156045125,0.047556195,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,187.54,0.41768670644853656,0.06355348,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,202.61,0.29744336181742587,0.04418663,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,217.67,0.2781050711400932,0.040231425,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,232.73,0.44314771188852653,0.081391305,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,247.77,0.48737446504788606,0.0782523,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,262.81,0.5499202788694906,0.06282915,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,277.84,0.7813353303810581,0.09661482,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,292.85,0.9524170645193932,0.11486728,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,307.84,1.2758183954501463,0.18119638,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,322.81,1.672650911712613,0.13749869,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,337.66,1.9709392076374994,0.17665866,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
96.0,5.75,1.64,0.214,-0.11,352.52,2.327767081140316,0.21022998,3.0444859003913978,-0.32303187779873455,-0.5491080203952283,0.059041719575979715
97.0,5.75,1.64,0.214,-0.15,7.71,2.5308282674549964,0.2070913,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,22.63,1.8235804220862777,0.21018568,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,37.13,1.6544806466857849,0.12114272,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,52.04,1.1736391203877734,0.09434547,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,67.07,0.8365356093603363,0.07909568,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,82.1,0.4771074275168968,0.07465509,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,97.15,0.4027694743246293,0.050766855,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,112.2,0.27233636485298157,0.03683965,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,127.26,0.24370098856678604,0.04418182,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,142.32,0.18652476721417732,0.030264338,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,157.39,0.14811875727306226,0.037573915,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,172.46,0.17697512387740075,0.029750133,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,187.54,0.19807923342322087,0.051537026,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,202.61,0.1811075552805517,0.02802442,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,217.68,0.22540343091864326,0.044955175,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,232.74,0.3467047912045057,0.05930795,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,247.8,0.2781965941794118,0.041700643,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,262.85,0.37469644429248394,0.059812002,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,277.9,0.585542705928387,0.055109072,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,292.93,0.7562355638005673,0.086029425,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,307.96,1.1997322305141946,0.11088463,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,322.87,1.5297482121826735,0.12803924,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,337.37,2.2489726193946793,0.169143,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
97.0,5.75,1.64,0.214,-0.15,352.29,2.6913448201479078,0.22013506,3.09214031529703,-0.366446762418172,-0.5269323557057954,0.057836550190877814
98.0,5.75,1.64,0.214,-0.2,8.26,2.4259610358773367,0.28661472,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,23.48,1.5647246767549523,0.20442003,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,37.27,1.2844940266420817,0.10546458,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,51.94,0.8085083895185873,0.07042724,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,66.99,0.6259832741930393,0.072937004,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,82.05,0.3347149717015959,0.05775224,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,97.12,0.25350841208788993,0.039398734,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,112.18,0.23479762347151398,0.02766022,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,127.25,0.1308444010722698,0.030158166,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,142.32,0.1533318815641276,0.039320365,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,157.39,0.15665869403791133,0.02744583,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,172.46,0.09427719264312484,0.024021773,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,187.54,0.1210419531822237,0.030286191,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,202.61,0.14597778451139312,0.035182744,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,217.68,0.11386856390409524,0.023939854,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,232.75,0.19475410587080821,0.0290398,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,247.82,0.19895815651248927,0.03275832,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,262.88,0.2771451562580387,0.040451184,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,277.95,0.39237565929957563,0.044059966,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,293.01,0.46066940713135474,0.086372614,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,308.06,0.8059106580258492,0.10895896,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,322.73,1.3218569464523493,0.110161565,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,336.52,1.7864311251448335,0.19718204,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
98.0,5.75,1.64,0.214,-0.2,351.74,2.737130893341675,0.25957075,3.111277965724663,-0.41507011010875283,-0.4982301859845998,0.0562858922308522
99.0,5.75,1.64,0.214,-0.26,10.82,2.6408679485321045,0.0,3.0723876293714265,-0.4661883335459002,-0.46236910992838653,0.054358372258082335
99.0,5.75,1.64,0.214,-0.26,25.19,1.6439473835071547,0.18647964,3.0723876293714265,-0.4661883335459002,-0.46236910992838653,0.054358372258082335
99.0,5.75,1.64,0.214,-0.26,37.58,0.8467638589007359,0.07435977,3.0723876293714265,-0.4661883335459002,-0.46236910992838653,0.054358372258082335
99.0,5.75,1.64,0.214,-0.26,51.84,0.5555155682172076,0.050830673,3.0723876293714265,-0.4661883335459002,-0.46236910992838653,0.054358372258082335
99.0,5.75,1.64,0.214,-0.26,66.93,0.4910913069094779,0.053679857,3.0723876293714265,-0.4661883335459002,-0.46236910992838653,0.054358372258082335
99.0,5.75,1.64,0.214,-0.26,82.01,0.23655449779006782,0.032086514,3.0723876293714265,-0.4661883335459002,-0.46236910992838653,0.054358372258082335
99.0,5.75,1.64,0.214,-0.26,97.09,0.1845610117207103,0.027774207,3.0723876293714265,-0.4661883335459002,-0.46236910992838653,0.054358372258082335
99.0,5.75,1.64,0.214,-0.26,112.16,0.10640593812905963,0.022936542,3.0723876293714265,-0.4661883335459002,-0.46236910992838653,0.054358372258082335
99.0,5.75,1.64,0.214,-0.26,127.24,0.1051826662987567,0.025051406,3.0723876293714265,-0.4661883335459002,-0.46236910992838653,0.054358372258082335
99.0,5.75,1.64,0.214,-0.26,142.31,0.10296295142720197,0.022899456,3.0723876293714265,-0.4661883335459002,-0.46236910992838653,0.054358372258082335
